case_id,activity,activity_grouped,timestamp,sort_key,user_name,case_po_number,case_po_item,changed_field,changed_from,changed_to
509-1,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-06-04 16:51:52,210,Thomas Wagner,509,1,,,
509-2,Fordere Genehmigung Level 3 an,Fordere Genehmigung an,2026-06-04 12:34:57,200,Klaus Weber,509,2,,,
509-2,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-06-04 15:43:06,220,Michael Mueller,509,2,,,
509-2,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-06-04 16:51:52,210,Thomas Wagner,509,2,,,
509-3,Fordere Genehmigung Level 3 an,Fordere Genehmigung an,2026-06-04 12:34:57,200,Klaus Weber,509,3,,,
509-3,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-06-04 15:43:06,220,Michael Mueller,509,3,,,
509-3,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-06-04 16:51:52,210,Thomas Wagner,509,3,,,
509-4,Fordere Genehmigung Level 3 an,Fordere Genehmigung an,2026-06-04 12:34:57,200,Klaus Weber,509,4,,,
509-4,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-06-04 15:43:06,220,Michael Mueller,509,4,,,
509-4,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-06-04 16:51:52,210,Thomas Wagner,509,4,,,
510-1,Lehne Genehmigung Level 3 ab,Lehne Genehmigung ab,2026-06-09 12:29:36,220,Anna Weber,510,1,,,
510-1,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-06-09 11:57:08,220,Thomas Schneider,510,1,,,
510-1,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-06-08 09:49:44,220,Anna Fischer,510,1,,,
510-2,Lehne Genehmigung Level 3 ab,Lehne Genehmigung ab,2026-06-09 12:29:36,220,Anna Weber,510,2,,,
510-2,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-06-09 11:57:08,220,Thomas Schneider,510,2,,,
510-2,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-06-08 09:49:44,220,Anna Fischer,510,2,,,
511-1,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-06-10 11:00:00,220,Michael Mueller,511,1,,,
511-1,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-06-10 13:09:35,210,Peter Schmidt,511,1,,,
511-2,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-06-10 11:00:00,220,Michael Mueller,511,2,,,
511-2,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-06-10 13:09:35,210,Peter Schmidt,511,2,,,
511-3,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-06-10 11:00:00,220,Michael Mueller,511,3,,,
511-3,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-06-10 13:09:35,210,Peter Schmidt,511,3,,,
511-4,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-06-10 11:00:00,220,Michael Mueller,511,4,,,
511-4,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-06-10 13:09:35,210,Peter Schmidt,511,4,,,
512-1,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-06-15 16:03:48,220,Klaus Weber,512,1,,,
512-1,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-06-12 10:44:37,200,Julia Schulz,512,1,,,
512-2,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-06-15 16:03:48,220,Klaus Weber,512,2,,,
512-2,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-06-12 10:44:37,200,Julia Schulz,512,2,,,
512-3,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-06-15 16:03:48,220,Klaus Weber,512,3,,,
512-3,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-06-12 10:44:37,200,Julia Schulz,512,3,,,
512-4,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-06-15 16:03:48,220,Klaus Weber,512,4,,,
512-4,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-06-12 10:44:37,200,Julia Schulz,512,4,,,
512-5,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-06-15 16:03:48,220,Klaus Weber,512,5,,,
512-5,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-06-12 10:44:37,200,Julia Schulz,512,5,,,
513-1,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-06-16 15:51:45,200,Julia Schulz,513,1,,,
513-1,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-06-16 15:41:08,200,Maria Schmidt,513,1,,,
513-2,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-06-16 15:51:45,200,Julia Schulz,513,2,,,
513-2,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-06-16 15:41:08,200,Maria Schmidt,513,2,,,
513-3,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-06-16 15:51:45,200,Julia Schulz,513,3,,,
513-3,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-06-16 15:41:08,200,Maria Schmidt,513,3,,,
514-1,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-06-17 14:42:24,200,Klaus Meyer,514,1,,,
514-1,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-06-16 14:00:10,210,Julia Hoffmann,514,1,,,
514-2,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-06-17 14:42:24,200,Klaus Meyer,514,2,,,
514-2,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-06-16 14:00:10,210,Julia Hoffmann,514,2,,,
514-3,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-06-17 14:42:24,200,Klaus Meyer,514,3,,,
514-3,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-06-16 14:00:10,210,Julia Hoffmann,514,3,,,
514-4,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-06-17 14:42:24,200,Klaus Meyer,514,4,,,
514-4,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-06-16 14:00:10,210,Julia Hoffmann,514,4,,,
515-1,Erteile Genehmigung Level 3,Erteile Genehmigung,2026-06-19 09:33:35,210,Sandra Schmidt,515,1,,,
515-1,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-06-19 15:43:58,210,Michael Mueller,515,1,,,
515-1,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-06-19 09:18:51,200,Anna Weber,515,1,,,
515-2,Erteile Genehmigung Level 3,Erteile Genehmigung,2026-06-19 09:33:35,210,Sandra Schmidt,515,2,,,
515-2,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-06-19 15:43:58,210,Michael Mueller,515,2,,,
515-2,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-06-19 09:18:51,200,Anna Weber,515,2,,,
516-1,Lehne Genehmigung Level 3 ab,Lehne Genehmigung ab,2026-06-24 10:44:40,220,Anna Fischer,516,1,,,
516-1,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-06-23 14:18:40,200,Sandra Schmidt,516,1,,,
516-1,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-06-22 10:32:39,220,Anna Weber,516,1,,,
517-1,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-06-25 13:58:47,220,Julia Hoffmann,517,1,,,
517-2,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-06-25 13:58:47,220,Julia Hoffmann,517,2,,,
517-3,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-06-25 13:58:47,220,Julia Hoffmann,517,3,,,
517-4,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-06-25 13:58:47,220,Julia Hoffmann,517,4,,,
518-1,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-06-26 14:33:34,220,Anna Weber,518,1,,,
518-2,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-06-26 14:33:34,220,Anna Weber,518,2,,,
519-1,Fordere Genehmigung Level 3 an,Fordere Genehmigung an,2026-06-30 14:11:28,200,Thomas Schneider,519,1,,,
519-1,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-06-30 16:16:59,200,Julia Hoffmann,519,1,,,
519-1,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-06-30 12:48:11,200,Andreas Wagner,519,1,,,
520-1,Fordere Genehmigung Level 3 an,Fordere Genehmigung an,2026-07-03 11:15:45,200,Thomas Wagner,520,1,,,
520-1,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-07-02 16:13:05,210,Thomas Wagner,520,1,,,
520-1,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-01 09:22:16,220,Sandra Schmidt,520,1,,,
520-2,Fordere Genehmigung Level 3 an,Fordere Genehmigung an,2026-07-03 11:15:45,200,Thomas Wagner,520,2,,,
520-2,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-07-02 16:13:05,210,Thomas Wagner,520,2,,,
520-2,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-01 09:22:16,220,Sandra Schmidt,520,2,,,
521-1,Fordere Genehmigung Level 3 an,Fordere Genehmigung an,2026-07-06 14:34:40,200,Thomas Schneider,521,1,,,
521-1,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-07-03 16:51:57,200,Julia Schulz,521,1,,,
521-1,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-02 16:18:09,220,Julia Schulz,521,1,,,
521-2,Fordere Genehmigung Level 3 an,Fordere Genehmigung an,2026-07-06 14:34:40,200,Thomas Schneider,521,2,,,
521-2,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-07-03 16:51:57,200,Julia Schulz,521,2,,,
521-2,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-02 16:18:09,220,Julia Schulz,521,2,,,
521-3,Fordere Genehmigung Level 3 an,Fordere Genehmigung an,2026-07-06 14:34:40,200,Thomas Schneider,521,3,,,
521-3,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-07-03 16:51:57,200,Julia Schulz,521,3,,,
521-3,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-02 16:18:09,220,Julia Schulz,521,3,,,
522-1,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-07 09:07:02,220,Michael Mueller,522,1,,,
522-2,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-07 09:07:02,220,Michael Mueller,522,2,,,
522-3,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-07 09:07:02,220,Michael Mueller,522,3,,,
522-4,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-07 09:07:02,220,Michael Mueller,522,4,,,
523-1,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-08 11:57:45,220,Andreas Wagner,523,1,,,
524-1,Erteile Genehmigung Level 3,Erteile Genehmigung,2026-07-09 09:37:58,210,Klaus Weber,524,1,,,
524-1,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-07-08 09:46:17,200,Michael Mueller,524,1,,,
524-1,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-07-08 11:52:31,210,Peter Schmidt,524,1,,,
525-1,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-07-13 16:56:41,210,Julia Hoffmann,525,1,,,
525-1,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-10 13:08:07,220,Anna Fischer,525,1,,,
526-1,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-14 10:16:22,220,Klaus Meyer,526,1,,,
526-2,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-14 10:16:22,220,Klaus Meyer,526,2,,,
526-3,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-14 10:16:22,220,Klaus Meyer,526,3,,,
526-4,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-14 10:16:22,220,Klaus Meyer,526,4,,,
527-1,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-07-16 16:48:47,200,Julia Hoffmann,527,1,,,
528-1,Erteile Genehmigung Level 3,Erteile Genehmigung,2026-07-22 12:01:03,210,Klaus Weber,528,1,,,
528-1,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-07-21 15:50:36,210,Peter Schmidt,528,1,,,
528-1,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-07-20 16:59:35,200,Maria Schmidt,528,1,,,
528-2,Erteile Genehmigung Level 3,Erteile Genehmigung,2026-07-22 12:01:03,210,Klaus Weber,528,2,,,
528-2,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-07-21 15:50:36,210,Peter Schmidt,528,2,,,
528-2,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-07-20 16:59:35,200,Maria Schmidt,528,2,,,
528-3,Erteile Genehmigung Level 3,Erteile Genehmigung,2026-07-22 12:01:03,210,Klaus Weber,528,3,,,
528-3,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-07-21 15:50:36,210,Peter Schmidt,528,3,,,
528-3,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-07-20 16:59:35,200,Maria Schmidt,528,3,,,
528-4,Erteile Genehmigung Level 3,Erteile Genehmigung,2026-07-22 12:01:03,210,Klaus Weber,528,4,,,
528-4,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-07-21 15:50:36,210,Peter Schmidt,528,4,,,
528-4,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-07-20 16:59:35,200,Maria Schmidt,528,4,,,
529-1,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-07-22 10:28:06,210,Michael Mueller,529,1,,,
529-1,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-07-22 15:25:32,210,Anna Weber,529,1,,,
529-2,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-07-22 10:28:06,210,Michael Mueller,529,2,,,
529-2,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-07-22 15:25:32,210,Anna Weber,529,2,,,
530-1,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-07-24 14:39:27,200,Peter Schmidt,530,1,,,
530-1,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-23 15:34:03,220,Andreas Wagner,530,1,,,
530-2,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-07-24 14:39:27,200,Peter Schmidt,530,2,,,
530-2,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-23 15:34:03,220,Andreas Wagner,530,2,,,
531-1,Erteile Genehmigung Level 3,Erteile Genehmigung,2026-07-28 11:53:42,210,Thomas Wagner,531,1,,,
531-1,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-07-27 16:58:32,210,Sandra Schmidt,531,1,,,
531-1,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-24 15:08:06,220,Maria Schmidt,531,1,,,
531-2,Erteile Genehmigung Level 3,Erteile Genehmigung,2026-07-28 11:53:42,210,Thomas Wagner,531,2,,,
531-2,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-07-27 16:58:32,210,Sandra Schmidt,531,2,,,
531-2,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-24 15:08:06,220,Maria Schmidt,531,2,,,
531-3,Erteile Genehmigung Level 3,Erteile Genehmigung,2026-07-28 11:53:42,210,Thomas Wagner,531,3,,,
531-3,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-07-27 16:58:32,210,Sandra Schmidt,531,3,,,
531-3,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-24 15:08:06,220,Maria Schmidt,531,3,,,
531-4,Erteile Genehmigung Level 3,Erteile Genehmigung,2026-07-28 11:53:42,210,Thomas Wagner,531,4,,,
531-4,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-07-27 16:58:32,210,Sandra Schmidt,531,4,,,
531-4,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-24 15:08:06,220,Maria Schmidt,531,4,,,
531-5,Erteile Genehmigung Level 3,Erteile Genehmigung,2026-07-28 11:53:42,210,Thomas Wagner,531,5,,,
531-5,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-07-27 16:58:32,210,Sandra Schmidt,531,5,,,
531-5,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-07-24 15:08:06,220,Maria Schmidt,531,5,,,
532-1,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-07-29 13:02:02,200,Sandra Schmidt,532,1,,,
532-1,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-07-28 10:06:22,200,Maria Schmidt,532,1,,,
532-2,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-07-29 13:02:02,200,Sandra Schmidt,532,2,,,
532-2,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-07-28 10:06:22,200,Maria Schmidt,532,2,,,
532-3,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-07-29 13:02:02,200,Sandra Schmidt,532,3,,,
532-3,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-07-28 10:06:22,200,Maria Schmidt,532,3,,,
533-1,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-07-31 15:56:39,210,Peter Schmidt,533,1,,,
533-2,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-07-31 15:56:39,210,Peter Schmidt,533,2,,,
533-3,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-07-31 15:56:39,210,Peter Schmidt,533,3,,,
533-4,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-07-31 15:56:39,210,Peter Schmidt,533,4,,,
533-5,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-07-31 15:56:39,210,Peter Schmidt,533,5,,,
534-1,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-08-04 13:07:34,210,Anna Weber,534,1,,,
534-1,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-08-03 10:29:32,220,Julia Schulz,534,1,,,
534-2,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-08-04 13:07:34,210,Anna Weber,534,2,,,
534-2,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-08-03 10:29:32,220,Julia Schulz,534,2,,,
534-3,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-08-04 13:07:34,210,Anna Weber,534,3,,,
534-3,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-08-03 10:29:32,220,Julia Schulz,534,3,,,
534-4,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-08-04 13:07:34,210,Anna Weber,534,4,,,
534-4,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-08-03 10:29:32,220,Julia Schulz,534,4,,,
534-5,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-08-04 13:07:34,210,Anna Weber,534,5,,,
534-5,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-08-03 10:29:32,220,Julia Schulz,534,5,,,
535-1,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-08-06 11:29:28,220,Klaus Weber,535,1,,,
535-1,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-08-05 15:00:40,210,Anna Wagner,535,1,,,
535-2,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-08-06 11:29:28,220,Klaus Weber,535,2,,,
535-2,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-08-05 15:00:40,210,Anna Wagner,535,2,,,
535-3,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-08-06 11:29:28,220,Klaus Weber,535,3,,,
535-3,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-08-05 15:00:40,210,Anna Wagner,535,3,,,
536-1,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-08-07 15:12:27,200,Julia Hoffmann,536,1,,,
536-1,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-08-07 09:45:27,210,Peter Schmidt,536,1,,,
536-2,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-08-07 15:12:27,200,Julia Hoffmann,536,2,,,
536-2,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-08-07 09:45:27,210,Peter Schmidt,536,2,,,
536-3,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-08-07 15:12:27,200,Julia Hoffmann,536,3,,,
536-3,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-08-07 09:45:27,210,Peter Schmidt,536,3,,,
536-4,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-08-07 15:12:27,200,Julia Hoffmann,536,4,,,
536-4,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-08-07 09:45:27,210,Peter Schmidt,536,4,,,
536-5,Fordere Genehmigung Level 2 an,Fordere Genehmigung an,2026-08-07 15:12:27,200,Julia Hoffmann,536,5,,,
536-5,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-08-07 09:45:27,210,Peter Schmidt,536,5,,,
537-1,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-08-11 12:29:23,220,Anna Weber,537,1,,,
537-1,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-08-11 13:34:41,220,Stefan Mueller,537,1,,,
537-2,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-08-11 12:29:23,220,Anna Weber,537,2,,,
537-2,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-08-11 13:34:41,220,Stefan Mueller,537,2,,,
537-3,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-08-11 12:29:23,220,Anna Weber,537,3,,,
537-3,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-08-11 13:34:41,220,Stefan Mueller,537,3,,,
537-4,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-08-11 12:29:23,220,Anna Weber,537,4,,,
537-4,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-08-11 13:34:41,220,Stefan Mueller,537,4,,,
538-1,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-08-12 14:55:06,200,Klaus Meyer,538,1,,,
538-2,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-08-12 14:55:06,200,Klaus Meyer,538,2,,,
538-3,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-08-12 14:55:06,200,Klaus Meyer,538,3,,,
538-4,Fordere Genehmigung Level 1 an,Fordere Genehmigung an,2026-08-12 14:55:06,200,Klaus Meyer,538,4,,,
539-1,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-08-19 10:19:41,210,Julia Weber,539,1,,,
539-1,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-08-18 13:34:24,220,Michael Mueller,539,1,,,
539-2,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-08-19 10:19:41,210,Julia Weber,539,2,,,
539-2,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-08-18 13:34:24,220,Michael Mueller,539,2,,,
539-3,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-08-19 10:19:41,210,Julia Weber,539,3,,,
539-3,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-08-18 13:34:24,220,Michael Mueller,539,3,,,
540-1,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-08-21 10:54:07,220,Maria Schmidt,540,1,,,
540-1,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-08-21 14:06:45,220,Klaus Weber,540,1,,,
540-2,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-08-21 10:54:07,220,Maria Schmidt,540,2,,,
540-2,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-08-21 14:06:45,220,Klaus Weber,540,2,,,
541-1,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-08-21 16:24:28,210,Anna Fischer,541,1,,,
541-2,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-08-21 16:24:28,210,Anna Fischer,541,2,,,
541-3,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-08-21 16:24:28,210,Anna Fischer,541,3,,,
542-1,Fordere Genehmigung Level 3 an,Fordere Genehmigung an,2026-08-27 13:24:46,200,Stefan Mueller,542,1,,,
542-1,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-08-26 09:45:08,210,Anna Wagner,542,1,,,
542-1,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-08-25 13:41:31,210,Julia Hoffmann,542,1,,,
542-2,Fordere Genehmigung Level 3 an,Fordere Genehmigung an,2026-08-27 13:24:46,200,Stefan Mueller,542,2,,,
542-2,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-08-26 09:45:08,210,Anna Wagner,542,2,,,
542-2,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-08-25 13:41:31,210,Julia Hoffmann,542,2,,,
542-3,Fordere Genehmigung Level 3 an,Fordere Genehmigung an,2026-08-27 13:24:46,200,Stefan Mueller,542,3,,,
542-3,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-08-26 09:45:08,210,Anna Wagner,542,3,,,
542-3,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-08-25 13:41:31,210,Julia Hoffmann,542,3,,,
543-1,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-08-27 13:33:43,210,Maria Schmidt,543,1,,,
543-2,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-08-27 13:33:43,210,Maria Schmidt,543,2,,,
543-3,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-08-27 13:33:43,210,Maria Schmidt,543,3,,,
543-4,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-08-27 13:33:43,210,Maria Schmidt,543,4,,,
543-5,Erteile Genehmigung Level 1,Erteile Genehmigung,2026-08-27 13:33:43,210,Maria Schmidt,543,5,,,
544-1,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-09-01 10:18:54,210,Julia Hoffmann,544,1,,,
544-1,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-09-01 15:47:26,220,Klaus Weber,544,1,,,
544-2,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-09-01 10:18:54,210,Julia Hoffmann,544,2,,,
544-2,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-09-01 15:47:26,220,Klaus Weber,544,2,,,
544-3,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-09-01 10:18:54,210,Julia Hoffmann,544,3,,,
544-3,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-09-01 15:47:26,220,Klaus Weber,544,3,,,
544-4,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-09-01 10:18:54,210,Julia Hoffmann,544,4,,,
544-4,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-09-01 15:47:26,220,Klaus Weber,544,4,,,
544-5,Erteile Genehmigung Level 2,Erteile Genehmigung,2026-09-01 10:18:54,210,Julia Hoffmann,544,5,,,
544-5,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-09-01 15:47:26,220,Klaus Weber,544,5,,,
545-1,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-09-01 10:51:40,220,Klaus Weber,545,1,,,
545-1,Lehne Genehmigung Level 1 ab,Lehne Genehmigung ab,2026-09-01 09:42:21,220,Anna Weber,545,1,,,
545-2,Lehne Genehmigung Level 2 ab,Lehne Genehmigung ab,2026-09-01 10:51:40,220,Klaus Weber,545,2,,,
